url,price,currency,address,rooms,area_total,area_living,area_kitchen,floor,total_floors,build_year,construction_tech,heating_type,lat,lon,district,commission,description
https://lun.ua/realty/4500849158,28000,UAH,"вулиця Антоновича, 24",2,60,35,10,5,7,1902,цегляна технологія,централізоване опалення,50.436500549316406,30.513227462768555,Нова забудова,,Затишна світла квартира в бульварній частині вулиці. Тихо.
https://lun.ua/realty/4530202284,1000,USD,"проспект Науки, 58-В",3,78,37,31,10,23,2021,монолітно-каркасна,індивідуальне опалення,50.38121032714844,30.532629013061523,Київська область,без комісії,"3-х кімнатна квартира в новому будинку, з новим ремонтом та захоплюючим видом з вікон на Голосіївський ліс! • 10/23пов., 78/37/31 кв.м., Планування продумане до дрібниць: велика кухня (31 кв.м) для сімейних вечерь, дві окремі кімнати (спальня для приватності та затишку та кімната вільного призначення), простора гардеробна та окремий санвузол з ванною! • Дороговартісний дизайнерський ремонт висого рівня. Різноманітні сценарії освітлення створють затишну романтичну обстановку як вдень так і ввечорі. • Віддаєте перевагу високим стандартам? Спеціально для вас у квартирі вже є все: вишукані меблі, техніка останнього покоління та інші зручності, які перетворять ваше повсякденне життя в справжнє насолоду • Один з кращих краєвидів – на Голосіївський ліс, озеро та монастирі. • Квартира обладнана ІНВЕРТОРОМ З БАТАРЕЄЮ на 5кВт, сигналізацією AJAX. Охорона в підʼізді, 3 якісних ліфти. Закритий двір, обладнаний дитячий майданчик. 📍 Зручно з транспортом (кінцева тролейбуса), напрями маршруток - Льва Толстого, Лесі Українки, Теремки. Метро Деміївська - 2км. • Завдяки близькості парку - свіже повітря. Поруч маркети ФОРА, амбулаторія, приватна педіатрія, приватні та державні, школи та ін. • Парковка - поруч 2 гаражних кооператива та автостоянка. • ОРЕНДАР КОМІСІЮ НЕ ПЛАТИТЬ!"
https://lun.ua/realty/4433786232,900,USD,"вулиця Андрія Верхогляда, 14-А",1,43,20,10,27,30,2019,цегляна технологія,централізоване опалення,50.41166687011719,30.544696807861328,вулиця Андрія Верхогляда,,Перша здача студіо в Жк Дельмар. Генератор на ліфт та воду
https://lun.ua/realty/4659195803,20000,UAH,"Київська вулиця, 243",2,70,-,15,5,25,2015,монолітно-каркасна,централізоване опалення,50.51687439941876,30.784259091871412,,,"Квартира має кухню-вітальню, два санвузли та дві окремі кімнати. Планування роздільне. Ремонт - євроремонт. Система опалення централізована. Є центральний водопровід та каналізація. Встановлено тепловий лічильник. В будинку є генератор. Квартира повністю мебльована та обладнана побутовою технікою, включаючи холодильник, мультиварку, пральну машину, варильну панель, пилосос, посудомийну машину, фен, духову шафу та мікрохвильову піч. Також є телевізор та кабельне/цифрове ТБ. Оренда вперше. Можна з дітьми. Дозволено утримання домашніх улюбленців: котика та маленького песика (до 10 кг). Будинок розташований в ЖК Лісовий квартал, збудований у 2011-2020 роках. В будинку три ліфти (один вантажний), консьєрж. Є гостьовий паркінг. Поруч розташовані Сільпо, МакДональдз, зупинки громадського транспорту та парк. Квартира двостороння. Є балкон та лоджія. Ванна кімната та душова кабіна."
https://lun.ua/realty/4613270432,35000,UAH,"вулиця Саксаганського, 36",3,80,-,10,3,7,1917,цегляна технологія,централізоване опалення,50.43615308734682,30.510919656670765,Нова забудова,,"Квартира в гарному стані, кімнати окремі. Планування роздільне. Ремонт - євроремонт. Система опалення централізована. Асфальтована дорога, центральна каналізація, електрика, вивіз відходів. Квартира мебльована. Побутова техніка: холодильник, мікрохвильова піч, пральна машина. Мультимедіа: швидкісний інтернет, телевізор, Wi-Fi. Домашні улюбленці: Ні. Реальна! Тип будинку: Будинок до 1917 року. Комфорт: ванна, ліфт. Метро Площа Українських Героїв 20 хвилин пішки. Двостороння квартира з балконом та лоджією. Кондиціонер."
https://lun.ua/realty/4549818852,1000,USD,"вулиця Михайла Бойчука, 41-Б",1,47,15,20,2,26,2020,монолітно-каркасна,індивідуальне опалення,50.40537643432617,30.55299186706543,Печерський,,"Оренда світлої та просторої квартири в ЖК «Новопечерська Вежа» за адресою: вулиця Михайла Бойчука 41-Б, Печерський район район В наявності всі необхідні меблі та техніка: - двоспальне ліжко - гардеробна - телевізор - кондиціонер в спальні та на кухні - диван у кухні - холодильник - пральна машина - бойлер - посудомийна машина - підігрів підлоги Житловий комплекс закритого типу з цілодобовою охороною та відеоспостереженням, доступ здійснюється за картковою системою. Для мешканців передбачено зручний паркінг. - кондиціонер в спальні та на кухні - диван у кухні - холодильник - пральна машина - бойлер - посудомийна машина - підігрів підлоги В ЖК передбачено: - технологія «розумний будинок»; - закрита територія з цілодобовою охороною та відеоспостереженням; - консьєрж-сервіс 24/7; - найкращі енергозберігаючі технології, із застосуванням екоматеріалів; - власна котельня; - ГЕНЕРАТОР на ліфти; - оптоволоконний інтернет; - 4-рівневий підземний паркінг (176 паркомісць), гостьовий паркінг та зарядки для електрокарів; - спортивний та 2 дитячих майданчики, один з яких закритого типу і має власний великий прозорий ліфт, призначений для зручного спуску дитячих візочків та габаритних іграшок; - сучасна територія власного внутрішнього двору з ландшафтним дизайном та зонами відпочинку. Інфраструктура району чудово розвинена: поруч розташовані поліклініка, ресторани, кафе, фітнес-клуби, супермаркети, торговельний центр, а також ботанічний сад імені Гришка. Зручна транспортна розвязка дозволяє легко дістатися до станцій метро «Видубичі» та «Звіринецька», що знаходяться в пішій доступності. Телефонуйте, щоб домовитись про перегляд!"
https://lun.ua/realty/4577246275,19000,UAH,"Краківська вулиця, 27",1,40,-,15,23,26,2021,цегляна технологія,централізоване опалення,50.45737095593968,30.630678424574775,Краківська вулиця,Комісія складає 50%,"Пропонується в оренду 1-кімнатна квартира з плануванням студія. Ремонт виконано за авторським проєктом, квартира мебльована та готова до заселення. Санвузол роздільний. У будинку працює ліфт. Опалення централізоване. Водопостачання, опалення та інтернет працюють навіть під час відключення світла завдяки резервному живленню. Квартира повністю обладнана необхідною побутовою технікою, включаючи холодильник, мікрохвильову піч, плиту та пральну машину. Також є телевізор. Квартира здається в оренду за ціною 19 000 грн. Комісія складає 50%%. Будинок цегляний, автономний, з працюючим ліфтом, що забезпечує функціонування комунікацій під час відключень електроенергії. Ведеться відеоспостереження. У пішій доступності розташовані кафе та ресторани, ТРЦ ""Район"" та супермаркет ""Новус"". Станція метро ""Чернігівська"" знаходиться за 5 хвилин ходьби. Квартира має кондиціонер та душову кабіну. На кухні встановлені меблі. Доступний швидкісний інтернет."
https://lun.ua/realty/4652692211,7500,UAH,"вулиця Ушинського, 23",1,23,-,4,2,9,1978,цегляна технологія,централізоване опалення,50.42635571736565,30.444309805387025,Чоколівка,,"Пропонується 1к квартира з косметичним ремонтом та меблями. Санвузол суміжний, є душова кабіна. Система опалення централізована. Комунікації включають газ. Квартира мебльована. З побутової техніки є холодильник, газова плита, електрочайник та пральна машина. Також є Wi-Fi. Довгострокова оренда. Можливе проживання з тваринами: маленький песик (до 10 кг) та котик. До метро Вокзальна 10 хвилин їзди."
https://lun.ua/realty/4694487867,18000,UAH,"вулиця Михайла Бойчука, 41",1,25,-,5,5,5,1969,цегляна технологія,централізоване опалення,50.40611316861491,30.552841709229924,41,Комісія АН становить 50%,"Квартира має планування студії та євроремонт. Санвузол суміжний, обладнаний душовою кабіною. Балкон відсутній. Опалення централізоване. Гаряча вода централізована. Є газ. Встановлені лічильники. Квартира повністю мебльована та оснащена необхідною побутовою технікою, включаючи холодильник, духову шафу, плиту, пральну машину, бойлер та кондиціонер. Також є телевізор та Wi-Fi. Оренда для однієї особи або пари. Можливе проживання з маленьким песиком (до 10 кг) за подвійний залог. Комісія АН становить 50%% від вартості оренди, сплачується при заселенні. Тип будинку - Гостинка. Квартира не кутова, дуже тепла, з невеликими комунальними платежами. Дуже хороша транспортна розвязка, поруч станція метро Видубичі та міська електричка. Квартира оснащена кондиціонером та меблями на кухні. Душова кабіна встановлена в суміщеному санвузлі."
https://lun.ua/realty/4521116951,899,USD,"вулиця Саперне Поле, 14/55",1,48,12,16,20,25,2016,цегляна технологія,централізоване опалення,50.41672134399414,30.530488967895508,ЖК Французький квартал,,"Пропозиція оренди чудової квартири в ЖК «Француз1», як його називають. ЖК розташований у центрі Печерська, між двома лініями метро — Звіринецькою та Либідською. Квартира дуже грамотно зонована, склом виділена спальна зона, простора кухня-вітальня, є письмовий стіл, гардеробна та багато шаф. Панорамні вікна з видом на ТРЦ «Оушен-Плаза». Свіжий сучасний ремонт. Квартира знаходиться у високій вежі цього ЖК на 20 поверсі. Телефонуйте."
https://lun.ua/realty/4532582598,25000,UAH,"вулиця Бориса Гмирі, 14-А",1,45.3,-,11.9,25,25,2017,монолітно-каркасна,централізоване опалення,50.390442117702,30.629221699041363,Осокорки,без комісії,"Квартира має 1 кімнату та кухню-вітальню. Виконано євроремонт, що свідчить про хороший стан житла. З вікон відкривається чудовий панорамний вид. В кухні та санвузлі підігрів підлоги. Великий санвузол обладнаний ванною та душовою кабіною. Система опалення централізована. В квартирі є бойлер для підігріву води. Підігрів підлоги в кухні та санвузлі. В будинку встановлено генератор для забезпечення роботи ліфтів, води та опалення під час блекаутів, а також підключено резервне живлення. Квартира повністю укомплектована необхідними меблями та побутовою технікою для комфортного проживання. Серед них: великий розкладний диван, вбудована шафа-купе, холодильник, телевізор, кондиціонер, пральна машина, бойлер, варильна поверхня, духова шафа, витяжка, посудомийна машина, праска, електрочайник, мікрохвильова піч, пилосос. Квартира здається на довготривалий термін. Домашніх улюбленців не допускають. Орендна плата без комісії для орендаря. Будинок розташований в ЖМ Патріотика. В будинку цілодобово працює консьєрж, ведеться відеонагляд, встановлено 3 ліфти (включаючи вантажний). Будинок обладнаний автономним електрогенератором для забезпечення роботи ліфтів, води та опалення під час блекаутів. Чудово розвинена інфраструктура району. Поруч знаходяться школа, дитячий садок, аптеки, зоомагазин, кафе, церква, торговий центр. До станцій метро Позняки та Осокорки можна дійти пішки за 10 хвилин. Квартира має панорамні вікна з чудовим видом. Встановлено кондиціонер, сигналізацію та пожежну сигналізацію. Є балкон та лоджія. Санвузол суміжний, обладнаний ванною та душовою кабіною. Підігрів підлоги в кухні та санвузлі забезпечує додатковий комфорт."
https://lun.ua/realty/4692166172,28000,UAH,"Володимирська вулиця, 76",1,38,-,6,2,5,1962,цегляна технологія,централізоване опалення,50.43713255071345,30.509527053178534,Нова забудова,Комісія 40%,"Пропонується стильна квартира-студія з сучасним дизайнерським інтерєром та євроремонтом. Квартира дуже затишна та світла. Автономність при блекауті: Працює опалення, Працює водопостачання. Система опалення: Централізоване. Всі комунальні послуги включені у вартість. Квартира повністю укомплектована всією необхідною технікою та меблями. Побутова техніка включає: електрочайник, холодильник, фен, варильну панель, праску, пральну машину. Також є телевізор. Оренда без заставної суми. Комісія 40%%. Можна з будь-якими тваринами (великий песик, котик, середній песик до 25 кг, інша тваринка, маленький песик до 10 кг). Іноземці вітаються. Тип будинку: Хрущовка. Біля будинку облаштоване нове бомбосховище. Розташована в центрі міста. 10 хв пішки до ст.м. Площа Українських Героїв, 15 хв до Олімпійської та Палацу Спорту. Поруч є зупинки транспорту, супермаркети, кафе, ресторани. Квартира має балкон та лоджію. Ванна кімната суміщена. Є кондиціонер. Швидкісний інтернет та Wi-Fi."
https://lun.ua/realty/4519893753,600,USD,"Салютна вулиця, 2к19",1,46,12,19,6,9,2022,блочна технологія,індивідуальне опалення,50.469581604003906,30.401371002197266,Шевченківський,без комісії,"Здається 1-кімнатна квартира (євро-двушка) в чудовому та сучасному ЖК «Файна Таун» за адресою: вул. Салютна, 2к19. Квартира розташована на 6 поверсі.. Загальна площа — 46 м². Встановлений інвертор на 100 кВТ з вихідною потужністью 3.5кВТ. Встановленне резервне енергоживлення. Функціональне планування: простора кухня-студія та окрема спальня. Повністю укомплектована всіма необхідними меблями та технікою для комфортного проживання: – зручний диван – кондиціонер – холодильник – мікрохвильова піч – варильна поверхня та духова шафа У ванній кімнаті: пральна машина, ванна, тепла підлога. У спальні — двоспальне ліжко. Встановлено відеодомофон. Про комплекс: ЖК «Файна Таун» — це концепція «місто в місті», закрита територія з охороною (вхід за перепустками). Поруч метро Нивки. На території комплексу: – безкоштовна парковка – магазини, аптеки – кафе та ресторани – дитячий садок і школа – відкритий басейн із лаунж-зоною – тенісний корт, футбольне поле – зони відпочинку та барбекю Квартира здається в довгострокову оренду. Будинок повністю заселений. Можливе проживання домашніми улюбленцями та дітьми"
https://lun.ua/realty/4236097231,800,EUR,"Білоруська вулиця, 36-А",3,68,40,10,19,26,2016,блочна технологія,автономне опалення,50.46561050415039,30.47299575805664,36-А,без комісії,"ID обєкта : 8055 Здається 3 кімн. квартира на вул. Білоруська, 36А, ЖК Срібна Вежа. Поверх 19/26. Загальна площа 68 кв. м. Планування: три окремі спальні кімнати( простора спальна кімната з ліжком, дитяча кімната або ж кімнати під кабінет та вітальня ), окремо кухня, і два санвузли. Квартира обладнана усією необхідною технікою та меблями для проживання. Поруч розвинена інфраструктура, безліч магазинів, кафе, кав’ярні, салони краси, фітнес зали, дитячі садочки та школи. Також гарна транспортна розвʼязка. Будинок з закритою територією та власною інфраструктурою, дворівневим підземним паркінгом, наземним паркінгом, цілодобовим відеоспостереження та охороною. В будинку встановлений генератор. Без комісії"
https://lun.ua/realty/4420532726,500,USD,"Столичне шосе, 1А",1,38,20,12,22,26,2021,блочна технологія,централізоване опалення,50.39218521118164,30.558300018310547,1А,,"Здається стильна та світла 1-кімнатна квартира в сучасному ЖК Svitlo Park , шосе Наддніпрянське, 1а — всього 10 хвилин до метро Видубичі! 22 поверх із 24 — неймовірний краєвид з вікна Будинок обладнаний генератором — світло завжди є! Сучасне планування: Кухня-вітальня Окрема спальня з комфортним ліжком Простора ванна кімната Передпокій Повноцінна гардеробна Інфраструктура: - Дитячі майданчики, кафе, магазини — все поруч - Підземний паркінг із укриттям - Закрита територія, охорона 24/7 Це ідеальний варіант для комфортного життя або роботи в затишному, безпечному районі столиці. Телефонуйте зараз, щоб домовитись про перегляд!"
https://lun.ua/realty/4544894028,31000,UAH,"Салютна вулиця, 2к21",1,39.8,11,15.9,5,8,2021,блочна технологія,автономне опалення,50.469783782958984,30.40001678466797,Шевченківський,комісія ріелтора 50%,"В оренду пропонується затишна 1-кімнатна квартира у сучасному житловому комплексі «Файна Таун» по вул. Салютна, 2 (будинок 21). Загальна площа оселі становить 39,8 м², і тут кожна деталь продумана до дрібниць. Простора кухня-вітальня площею 15,9 м² стане серцем вашого дому, місцем теплих зустрічей і затишних вечорів. Зона кухні втілює поєднання естетики й технологій: тут є варильна панель, духова шафа, мікрохвильова піч, холодильник та посудомийна машина – усе для комфортного ведення домашнього господарства. Зона вітальні готова до вашого відпочинку за улюбленими кінофільмами на зручному дивані. У спальні – двоспальне ліжко та гардероб, що не обтяжує простір та легко вмістить усі ваші речі. Санвузол обладнаний душовою кабіною та пральною машиною. Є лоджія, що додає простору та світла. Квартира обладнана кондиціонером та теплою підлогою, тож комфортний мікроклімат в помешканні буде завжди. Житловий комплекс «Файна Таун»: Це місце, де гармонійно поєднуються затишок і динаміка міського життя. Закрита територія забезпечує спокій та безпеку завдяки охороні та системі відеоспостереження. Інфраструктура комплексу створена для вашого комфорту: тут є магазини, затишні кафе, салони краси, дитячі і спортивні майданчики, зелені прогулянкові алеї, зона BBQ, басейн тощо. Також передбачено підземний паркінг та безкоштовні гостьові паркомісця. Зручна транспортна розв’язка дає змогу легко дістатися метро «Берестейська», «Нивки» чи «Святошин», а також швидко потрапити до будь-якого куточка міста. Ціна оренди: 31000 грн + комунальні послуги Порядок оплати: 1 місяць + страхова сума + комісія ріелтора 50% Для додаткової інформації та організації перегляду, будь ласка, звяжіться з нами за вказаними контактами."
https://lun.ua/realty/4672891172,35000,UAH,"Лабораторна вулиця, 26-А",3,76,-,15,12,13,1987,цегляна технологія,централізоване опалення,50.424762483268154,30.51461185390605,Лабораторна вулиця,,"Здається красива 3х кімнатна квартира. Квартира має 3 окремі кімнати, простору кухню та окремий санвузол. Вікна виходять у тихий двір. Система опалення: Централізоване. В квартирі встановлено бойлер та є тепла підлога. В квартирі є посудомийна машина та кондиціонери. Можна з вихованими домашніми улюбленцями: котиком, середнім песиком (до 25 кг), іншою тваринкою, маленьким песиком (до 10 кг). Цегляний будинок з товстими стінами. Розвинена інфраструктура. Поруч метро Олімпійська та метро Палац України, Володимирський базар. Багато місця для зберігання речей. Є балкон."
https://lun.ua/realty/4553037542,16000,UAH,"вулиця Драгоманова, 1-Б",2,73.4,31.6,12.2,19,21,2006,утеплена панель,централізоване опалення,50.41721725463867,30.63601303100586,вулиця Драгоманова,без комісії,"БЕЗ КОМІСІЇ!!!! Здається простора 2-кімнатна квартира для комфортного життя Пропонується в оренду світла, затишна та доглянута двокімнатна квартира загальною площею 73,4 м², де кожен метр продуманий для зручності та комфорту. 🏡 Планування: • житлова площа — 31,6 м² • простора кухня — 12,2 м² • окрема дитяча кімната — ідеальне рішення для сім’ї з дитиною Квартира тепла, наповнена приємною атмосферою та повністю готова до заселення. Встановлено централізоване опалення та гаряче водопостачання, що забезпечує комфорт у будь-яку пору року. 👨 👩 👧 Ідеально підійде для: • сімейної пари • родини з дітьми ✨ Атмосфера будинку та безпека: У будинку панує приємна, дружня атмосфера — привітні та порядні сусіди, які добре знають один одного. Тут відчувається спокій, безпека та домашній затишок. 👩 💼 На вході працює уважна та приємна консьєржка, яка контролює доступ і підтримує порядок. 🔐 Будинок під наглядом — організована система безпеки, що забезпечує комфортне та спокійне проживання. У будинку передбачене бомбосховище, куди є організований доступ для мешканців. Під час повітряної тривоги консьєрж оперативно відкриває доступ і контролює порядок, що забезпечує додатковий рівень безпеки. 🔑 Квартира готова до переглядів, з радістю покажу у зручний для вас час."
https://lun.ua/realty/4668056976,12000,UAH,"вулиця Анни Ахматової, 4",1,37,18,10,3,15,1992,утеплена панель,централізоване опалення,50.41297912597656,30.642425537109375,Позняки,,
https://lun.ua/realty/4694395785,20000,UAH,"вулиця Максима Кривоноса, 7",1,55,22,15,13,13,1973,цегляна технологія,індивідуальне опалення,50.42592239379883,30.47321891784668,вулиця Максима Кривоноса,,"Здам простору 1-кімнатну квартиру Соломʼянський район, вулиця Максима Кривоноса 7. Площа квартири — 55/22/15м2. 2 балкони з панорамним видом на місто. Квартира сучасним, якісним ремонтом Укомплектована всім необхідним для комфортного проживання. Будинок розташований у зручному місці 5 хвилин від Соломʼянської площі, з розвиненою інфраструктурою. Магазини, супермаркети, ресторани. Також в пішій доступності КНУБА та пологовий будинок."
https://lun.ua/realty/4640863836,15000,UAH,"проспект Володимира Івасюка, 27-А",1,36,-,8,8,16,1979,панельна технологія,централізоване опалення,50.50846863245394,30.505313290802977,Оболонський,,"Квартира має роздільне планування. Ремонт косметичний. Система опалення централізована. В квартирі є газ. Квартира мебльована, є гардероб. Побутова техніка включає новий холодильник та нову пральну машину, а також плиту. Оренда квартири без тварин. Можлива оренда з комісією. Тип будинку: Житловий фонд 80-90-і. В будинку є ліфт. Поруч знаходиться парк Наталка. До метро Мінська - 5 хвилин пішки. Квартира має балкон та лоджію. Санвузол роздільний. Є ванна."
https://lun.ua/realty/3796480718,5000,UAH,вул. Київська,1,45,-,5,1,5,,цегляна технологія,,50.563647528,30.681730959,,без комісії,"Квартира здається після будівельників, без меблів. Надаються канікули на ремонт. Квартира здається без меблів. Довгострокова оренда. Можливе використання під бізнес, склад, комерцію або житло. Тип будинку: Житловий фонд 2011-2020-і."
https://lun.ua/realty/4537501237,10000,UAH,"Урлівська вулиця, 9",1,52,-,12.2,1,16,2003,утеплена панель,централізоване опалення,50.405781504444946,30.62020075650278,Позняки,,"Квартира має роздільне планування кімнати та зручний хол з широкими коридорами. Санвузол також роздільний. Стан квартири - житловий, що означає, що вона готова до заселення. Система опалення в квартирі централізована. Є всі необхідні лічильники. Квартира повністю мебльована та обладнана необхідною побутовою технікою для комфортного проживання. Серед техніки є холодильник, плита та пральна машина. Можна заїжджати і жити. Квартира здається на довготривалий термін. Ціна оренди становить 10000 грн на місяць. Квартира готова до заселення. Розташування квартири дуже зручне: поруч знаходиться супермаркет Novus, ТРЦ River Mall з красивою набережною та дитячим парком розваг. Також у пішій доступності є кафе, ресторани, аптеки, медичні центри, школа та фітнес-клуби. Зручна транспортна розвязка забезпечує легкий доступ до інших частин міста. Квартира простора, з окремою кімнатою та кухнею, що має вихід на велику утеплену лоджію. Великий санвузол. Перший поверх є зручним для проживання."
https://lun.ua/realty/4524899688,1300,USD,"Ділова вулиця, 2-Б",2,110,-,20,22,25,2012,монолітно-каркасна,централізоване опалення,50.43012314620376,30.521914883634242,Печерський,,"Пропонується у оренду світла та простора двокімнатна квартира. Квартира має роздільне планування. Ремонт виконано за авторським проєктом. Квартира дуже тепла. В будинку встановлено резервне живлення на водопостачання, тепло, ліфти. Система опалення - власна котельня. Є підігрів підлоги. Квартира мебльована. Є кондиціонери у кожній кімнаті, телевізори у кожній кімнаті, посудомийна машина, мікрохвильова піч, пральна машина, ванна, електрочайник, холодильник, варильна панель, праска, духова шафа, пилосос. Можлива оренда з домашніми улюбленцями: котиком, іншими тваринками, маленькими песиками (до 10 кг). Будинок житлового фонду 2001-2010-х років. Автономність при блекауті: працює ліфт, опалення, інтернет, водопостачання. Є консьєрж, відеоспостереження, вантажний ліфт. До метро Олімпійська 7 хвилин пішки. Квартира має два санвузли, балкон/лоджію, панорамні вікна."
https://lun.ua/realty/4313568798,22000,UAH,"Білоруська вулиця, 9",3,78,-,9,4,5,1959,цегляна технологія,централізоване опалення,50.463302282935,30.476618770370816,Шевченківський,,"Пропонується в оренду 3-кімнатна квартира з роздільним плануванням. Квартира в житловому стані. Санвузол суміжний. Є два засклені балкони та одна лоджія. Система опалення централізована. Централізоване водопостачання та каналізація. Є газ. Встановлені лічильники. Квартира повністю мебльована: дві спальні, вітальня, шафа-купе, диван, крісла, вбудована кухня. З побутової техніки є холодильник, мікрохвильова піч, пральна машина, електрочайник, праска, духова шафа, плита, пилосос, телевізор. Квартира готова до переглядів та заселення. Тип будинку: Сталінка. Доступний гостьовий паркінг. Розвинена інфраструктура. Зручна транспортна розвязка. Поруч парк Котляревського, метро Лукянівська в 5 хвилинах пішки. Квартира має два засклені балкони та одну лоджію. Встановлена сигналізація."
https://lun.ua/realty/4296216592,2200,USD,"Звіринецька вулиця, 59",4,161,120,40,8,14,2008,цегляна технологія,централізоване опалення,50.40730285644531,30.55567741394043,ЖК Тріумф,Комісійні послуги 50%,"Актуально! Можливі перегляди! Інтер’єр виконаний у Тосканському стилі (авторський проект). Квартира повністю мебльована та обладнана всією необхідною побутовою технікою для комфортного проживання великої сім’ї. Кухня укомплектована посудом та кухонним інвентарем. Планування квартири: Три спальні з панорамними вікнами. Два санвузли. Гардеробна. Передпокій з вбудованими меблями. Два балкони. Вітальня з панорамними вікнами, обєднана з кухнею, великим обіднім столом та зоною відпочинку. Оздоблення: підлога з червоного дерева, іспанська керамічна плитка з глазурованою поверхнею. Встановлено 4 кондиціонери. Висота стель — 3,15 м. Меблі та техніка: Французькі дизайнерські меблі Roche Bobois, Італійська кухня Zappalorto з вбудованою індукційною варильною поверхнею, духовкою, посудомийною машиною, холодильником, 2 Smart TV з діагоналлю 75 дюймів, Система очищення води, кавомашина, Англійський чайний, кавовий та обідній сервіз бренду Grindley, Два санвузли з італійською сантехнікою, ванна та дві душові кабіни, Пральна та сушильна машини Bosch, Бойлер на 100 л., лічильники на воду електрику та тепло. Територія ЖК: закрита, під цілодобовою охороною та відеоспостереженням. Будинок у відмінному стані, з презентабельними парадними входами, швидкісними безшумними ліфтами, консьєржем. Передбачено трирівневий паркінг та гостьовий паркінг. Є можливість орендувати паркомісця в підземному паркінгу. Оплата при підписанні договору перший місяць оренди та страхова сума власнику. Комісійні послуги 50% від суми оренди. Мобільно відповім в Viber або телеграм за вказаним номером"
https://lun.ua/realty/4308753551,800,USD,"Салютна вулиця, 14/51",4,104,70,25,2,5,1960,цегляна технологія,централізоване опалення,50.471717834472656,30.413930892944336,Шевченківський,,"Пропонуємо в оренду затишну та продуману до дрібниць 4-кімнатну квартиру по вул. Салютна, 14/51 🏡 Ідеальний варіант для сім’ї або людей, які цінують комфорт, тишу та життя поруч із природою. ✨ Планування та комфорт • 3 окремі спальні 🛏️ • велика вітальня з диваном та 80-дюймовим екраном — ідеально для домашнього кінотеатру чи геймінгу 🎬🎮 • цегляний будинок із товстими стінами (50 см) — квартира дуже тепла взимку 🔥 • центральне опалення ✨ Оснащення квартири • якісний ремонт 🛠️ • система пом’якшення та очищення води 💧 • кондиціонери в усіх кімнатах з керуванням зі смартфона 📱❄️ • посудомийна машина, кавомашина ☕ • зручні робочі столи та крісла 💻 • ортопедичні матраци для здорового сну 😌 ✨ Санвузли та зберігання • 2 санвузли: душова кабіна 🚿 та джакузі 🛁 • окрема гардеробна 👗 • багато шаф для зберігання • меблі зроблені на замовлення, продуманий кожен сантиметр ✨ Безпека та будинок • 2-й поверх, без балконів • творчий ремонт у під’їзді 🎨 • сейф та система охорони з підключенням до поліції 🚨 • паркування у дворі навпроти вікон 🚗 • поруч охоронювані паркінги ✨ Локація та інфраструктура • поруч парк Дубки та парк Веселка 🌳 • стадіон, бібліотека, магазини, кав’ярні, ресторани 🍽️ • кінотеатр, ринок, пошта, аптеки 🛍️ • дитячі садки, школа, басейн 🏫🏊 ♂️ • зручна транспортна розв’язка, дві станції метро поруч 🚇 Шукаємо відповідальних орендарів, які цінують чистоту, порядок та комфорт 🤝"
